,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
7996,1,8,-3,8,8,0,1,0,3140,0.0,1824,-18,-6
5872,1,3,-3,2,6,0,0,0,1253,0.0,-235,29,-27
8839,1,28,0,0,-3,0,0,0,-66,-0.20000000000000018,815,-9,5
3759,0,120,0,-4,-5,-1,0,0,-3086,-0.40000000000000036,-1701,-20,6
475,0,-1,2,6,2,1,1,1,4428,0.6000000000000005,3489,22,6
1633,1,39,0,4,6,1,1,0,1321,0.20000000000000018,1735,-30,11
4924,0,-15,0,-4,-6,-1,0,0,-1645,0.20000000000000018,-1076,-6,-3
6486,1,23,4,0,3,-1,0,0,247,0.0,-1191,12,-34
4512,0,-25,3,3,1,1,0,0,1859,0.40000000000000036,1271,44,-3
2074,0,-25,-5,-4,-7,-1,1,1,151,-0.20000000000000018,878,30,12
2538,1,7,0,2,1,0,1,0,2038,0.20000000000000018,357,46,1
3385,1,2,2,11,10,0,1,1,7995,1.0,4733,71,-4
2768,1,-2,1,7,8,-1,1,1,6281,0.8000000000000007,4551,44,16
5519,1,3,1,5,2,-1,0,0,2493,0.40000000000000036,1826,18,15
6543,1,2,0,6,3,-1,1,0,2690,0.40000000000000036,2444,4,-4
2835,0,0,-2,-2,-6,1,0,0,-1058,-0.40000000000000036,-1404,-19,1
2851,0,-4,1,0,-3,1,0,0,46,-0.40000000000000036,-1299,-7,12
2456,1,40,1,4,3,0,0,0,2237,0.40000000000000036,1848,18,-16
7492,0,1,1,-4,-5,0,1,0,-2031,-0.20000000000000018,-2540,-10,-4
110,1,2,-3,-5,-12,1,-1,0,-1586,0.20000000000000018,410,20,0
7456,0,4,0,-3,1,-1,0,0,-583,0.20000000000000018,360,-5,16
130,0,-18,2,6,8,-1,0,0,2037,0.6000000000000005,1291,9,-44
7997,1,-34,-2,-2,-1,-1,1,0,-1152,0.0,-1535,-8,-16
3186,1,22,0,1,1,1,-1,0,-282,-0.20000000000000018,-192,-15,-12
2834,0,-130,-2,7,13,1,0,0,3096,0.6000000000000005,2404,14,-5
2791,0,20,0,-8,-12,-1,0,0,-2746,-0.20000000000000018,-1939,-8,-18
3920,1,-4,1,1,1,0,1,0,1371,0.5999999999999996,2146,-7,18
2085,0,-2,1,1,1,0,0,0,-1487,-0.20000000000000018,-473,-38,-11
2550,0,-57,-5,-5,-7,-1,0,0,-2467,-0.40000000000000036,80,20,-20
6672,1,2,-1,-4,-9,1,0,0,-2366,-0.6000000000000005,-3382,-26,6
989,0,3,-1,-5,-3,1,0,0,-2031,-0.40000000000000036,-1121,2,16
1511,0,8,0,-3,-4,0,-1,0,-2876,-0.40000000000000036,-2715,-3,-54
8378,1,1,0,-1,-4,-1,1,1,1487,0.20000000000000018,617,34,-12
3401,1,-12,1,-5,-7,-1,-1,0,-1458,0.0,-618,13,-5
7666,0,85,1,3,3,0,0,0,1481,-0.20000000000000018,996,-7,23
4420,0,-22,1,0,-2,-1,0,0,-113,-0.20000000000000018,-116,13,0
495,1,5,4,5,0,0,0,0,3020,0.40000000000000036,2593,38,-8
688,0,9,2,0,1,-1,0,0,75,0.0,536,-3,-4
1140,0,1,0,-2,-1,-1,0,0,-1380,-0.20000000000000018,-581,-3,7
4147,1,1,1,-4,2,-1,0,0,-642,0.0,-397,38,1
734,1,9,0,3,-2,1,0,0,1726,0.39999999999999947,1423,41,-5
3423,1,4,-1,-2,-1,-1,-1,0,-215,-0.20000000000000018,-546,31,-10
2393,0,-3,0,4,4,0,0,0,1474,0.6000000000000005,963,-16,-9
4347,1,-1,0,4,14,1,0,0,1852,0.0,219,-6,-30
1909,0,-8,-1,-2,-1,-1,1,0,-1308,-0.40000000000000036,-564,-31,7
3823,0,5,-4,3,7,0,0,0,1484,0.40000000000000036,469,-22,20
9218,1,0,1,3,6,-1,0,0,1769,0.5999999999999996,2294,64,-24
5576,1,-22,-2,2,5,0,0,0,1417,0.0,492,11,25
4406,1,9,1,4,1,0,0,0,2274,0.40000000000000036,2694,48,6
5648,1,3,0,6,6,1,0,0,2254,0.20000000000000018,1555,3,6
489,0,-19,11,2,1,0,1,0,1947,0.40000000000000036,2521,-6,16
804,0,4,-3,-4,-10,-1,0,0,-3453,-0.1999999999999993,-720,-42,-9
4970,1,0,0,6,5,1,1,1,7370,1.4000000000000004,5454,96,21
8314,1,-43,2,-3,-5,-1,-1,0,-1002,-0.40000000000000036,-498,63,-14
8683,0,17,1,-10,-10,-1,-1,0,-5369,-1.0,-5193,-46,-11
2222,0,-43,3,-1,-4,-1,-1,0,265,0.20000000000000018,682,39,-4
8171,0,-33,2,-3,-4,1,-1,0,-902,0.20000000000000018,385,7,16
3654,0,5,0,-4,-7,1,0,0,-925,-0.20000000000000018,41,21,9
3614,1,26,3,-7,-7,-1,0,0,-3534,-0.20000000000000018,-1814,-12,4
6778,0,2,1,5,4,-1,0,0,2333,0.6000000000000005,1998,2,-9
8955,0,-39,-2,-9,-12,-1,0,0,-4629,-0.6000000000000005,-3393,-32,1
5813,1,1,-1,-1,2,-1,0,0,118,-0.40000000000000036,-2044,8,-18
5442,1,-150,2,0,-2,-1,1,0,225,0.20000000000000018,824,16,-2
778,1,1,-2,3,2,1,1,0,1160,0.20000000000000018,939,13,-5
2266,1,-21,-1,-1,0,-1,0,0,-756,-0.20000000000000018,-831,-36,-12
8247,1,0,1,3,3,1,1,0,3373,0.40000000000000036,2086,8,1
4274,0,1,2,-8,-7,-1,-1,0,-4189,-0.8000000000000007,-3388,-31,-5
3085,1,3,3,4,10,1,0,0,1515,0.1999999999999993,857,-21,-11
3811,1,-3,1,0,-2,-1,0,0,-194,0.5999999999999996,459,-6,8
9103,1,22,0,1,2,1,0,0,-549,0.20000000000000018,-323,-16,-15
7352,0,11,-4,2,2,-1,0,0,-773,0.0,-734,-15,-6
7498,0,9,-7,0,-2,1,0,0,-676,-0.20000000000000018,-864,-9,-8
6995,1,-2,2,0,3,1,0,0,-271,0.0,99,-3,0
7898,0,4,-2,1,4,1,0,0,72,0.20000000000000018,-81,-11,-23
6710,1,16,-1,-9,-16,1,1,0,-3488,-0.8000000000000007,-2682,-21,21
6607,0,-2,-3,-1,-10,1,0,0,-515,-0.20000000000000018,649,27,12
8644,1,9,-1,1,-3,1,0,0,161,0.0,130,-4,-4
9422,1,-71,2,3,3,-1,0,0,603,-0.20000000000000018,-461,-17,-15
9805,1,1,2,9,20,1,0,0,3682,0.40000000000000036,1284,2,-11
5075,0,0,1,10,8,1,1,1,5900,1.2000000000000002,5188,47,-2
4753,1,9,2,1,1,1,0,0,525,0.20000000000000018,294,1,15
7451,1,-16,13,0,1,1,-1,0,-1501,-0.7999999999999998,-3119,-8,-40
4838,1,0,0,2,2,1,0,0,1490,0.5999999999999996,1461,-13,17
2794,1,-5,1,2,3,-1,1,0,1016,0.0,310,-12,0
1053,1,3,0,6,5,0,1,0,3060,0.40000000000000036,1838,-14,0
9302,0,-1,3,0,1,-1,0,0,217,-0.20000000000000018,709,28,-1
2825,0,0,-1,-8,-4,-1,-1,0,-4982,-0.6000000000000005,-3368,-64,-4
117,1,-88,0,2,8,1,0,0,625,-0.20000000000000018,-534,7,-9
6833,1,-106,5,1,5,-1,0,0,447,0.40000000000000036,1096,2,4
2917,1,-7,-3,9,6,1,0,0,5041,0.7999999999999998,3996,37,-8
4301,1,5,0,11,7,1,0,0,6977,1.2000000000000002,5303,68,25
5686,0,-1,-1,-1,-3,-1,1,0,-2323,-0.20000000000000018,-2444,-3,-22
4429,1,7,-1,7,5,1,-1,0,3002,0.6000000000000005,2125,30,-18
2863,1,15,4,4,6,-1,1,0,2411,0.0,875,16,4
4373,0,28,-1,-5,-5,-1,0,0,-781,0.0,289,53,-13
5028,1,-22,0,1,3,-1,0,0,237,-0.5999999999999996,-1307,-24,-8
9699,0,-48,-1,2,5,-1,0,-1,209,0.6000000000000005,1647,10,0
4711,1,-4,3,0,2,0,0,0,1182,0.20000000000000018,420,24,14
1129,0,3,0,-4,-6,0,0,0,-3116,-0.40000000000000036,-1349,-29,-28
338,1,-5,0,8,4,-1,1,1,4453,0.0,2458,5,10
255,0,-48,3,10,17,1,0,0,4301,0.8000000000000007,3444,15,-4
833,0,1,2,-1,-3,0,-1,0,-1694,-0.40000000000000036,-603,-21,-3
5899,0,-11,2,-4,-13,0,0,0,-3240,-0.6000000000000005,-2369,-54,-8
8877,0,5,1,1,0,0,0,0,1958,0.40000000000000036,2380,41,13
517,1,-2,0,11,10,1,1,0,5586,0.7999999999999998,4058,40,24
4051,0,27,-12,1,4,1,-1,0,-30,0.20000000000000018,-200,-18,4
1398,1,29,-3,1,4,-1,0,0,539,0.40000000000000036,818,16,13
5526,0,0,-1,-2,-2,-1,0,0,-839,-0.20000000000000018,63,4,0
4548,1,6,-1,-2,0,1,0,0,-1053,-0.40000000000000036,-1363,-18,7
6673,0,-44,-2,-4,-4,-1,0,0,-2514,-0.7999999999999998,-2762,-8,-27
7254,1,1,5,2,1,1,0,0,786,0.6000000000000005,1888,3,15
1241,0,0,-1,4,1,1,0,0,1372,0.40000000000000036,2320,42,-8
683,1,-5,-2,-3,0,1,0,-1,-3418,-0.6000000000000005,-2689,-32,-4
8229,1,4,0,7,4,-1,1,0,2350,0.40000000000000036,2705,-16,-22
4683,0,22,0,-6,-2,0,0,0,-3608,-1.2000000000000002,-4288,-65,8
2277,0,3,0,-2,-4,-1,0,0,-1156,0.40000000000000036,466,0,10
1832,0,24,2,2,-1,1,0,0,1402,0.6000000000000005,2404,26,13
2332,0,1,-2,-3,-4,-1,-1,0,-1665,-0.40000000000000036,-1607,-5,-20
2604,1,-14,-1,2,4,-1,0,0,1052,0.0,340,-23,-13
8249,1,-3,-1,3,10,-1,0,0,941,0.6000000000000005,2107,-13,35
1503,1,-3,0,1,4,-1,1,0,-1152,-0.5999999999999996,-2193,-42,-12
7917,0,-1,2,2,0,-1,1,0,1383,0.20000000000000018,1273,25,-18
5381,1,45,-1,0,-1,-1,0,0,761,0.20000000000000018,830,0,3
5149,1,-25,-2,-5,-2,-1,0,0,-3056,-0.6000000000000005,-2938,4,-24
823,0,-10,2,-3,-3,-1,0,0,-1081,0.0,-631,29,-20
242,0,-3,1,4,1,1,1,0,2812,0.20000000000000018,2497,-3,15
2351,0,9,-3,1,5,0,0,0,-33,-0.20000000000000018,-677,-18,-8
408,0,-2,2,1,-1,1,0,0,324,0.5999999999999996,1794,-11,35
5669,0,-66,2,2,2,1,0,0,1076,0.0,1288,-7,18
4758,0,-2,1,-1,-3,1,0,0,695,0.20000000000000018,1686,38,29
2644,1,7,0,8,9,1,1,0,5365,1.0,4901,60,14
3320,1,4,0,-1,-7,1,0,0,-1041,-0.20000000000000018,-661,12,1
4144,0,5,0,-1,-3,-1,0,0,-433,0.0,445,-9,7
376,1,-1,5,5,9,1,-1,0,3386,0.7999999999999998,2410,-22,-14
8058,1,-5,5,-1,-1,-1,-1,-1,-1446,0.20000000000000018,-965,-16,21
3589,0,21,-1,-2,2,1,1,0,-2082,-0.20000000000000018,-1005,-39,-4
6885,0,2,2,-1,-3,0,0,0,973,0.0,825,15,4
3857,1,23,-3,-7,-7,-1,1,0,-3421,-0.7999999999999998,-2978,-40,0
257,0,-1,0,-5,-5,-1,0,0,-2919,-0.40000000000000036,-2318,-13,-9
2386,0,70,-1,-4,-2,-1,0,0,-2535,-0.6000000000000005,-2654,-12,-10
7261,0,-20,1,-3,0,0,0,0,-1775,-0.20000000000000018,-722,2,-21
6016,1,1,1,-4,-2,-1,0,0,-1896,-0.40000000000000036,-1756,0,-3
2240,1,0,0,8,5,0,0,0,2818,0.20000000000000018,1675,5,-12
4792,0,-3,1,-2,-3,-1,-1,0,-1313,0.0,-6,-21,7
532,1,2,1,0,-4,1,-1,0,-282,-0.20000000000000018,-79,34,-5
2136,0,-3,3,11,9,1,0,1,6535,1.3999999999999995,5732,74,32
1937,0,2,0,-2,-7,-1,1,0,-3063,-0.40000000000000036,-1676,-34,-11
7982,0,-3,0,3,3,-1,0,0,1671,0.39999999999999947,1072,22,-15
6401,1,192,0,-1,1,1,0,0,751,0.20000000000000018,615,25,0
6054,0,-3,-1,-7,-8,-1,-1,0,-4849,-1.2000000000000002,-4463,-80,-15
8386,0,28,3,2,3,1,1,0,531,0.20000000000000018,947,-21,13
1476,1,2,1,4,0,1,0,0,1982,0.0,990,18,-8
2294,0,-7,4,-5,-8,-1,-1,-1,-3737,-0.20000000000000018,-1022,-40,16
1856,0,5,-2,-2,-1,1,0,0,-410,0.0,-194,8,12
851,0,4,-1,-6,-3,-1,0,0,-2761,-0.40000000000000036,-2375,-34,0
4166,0,4,1,-1,-3,0,0,0,-1641,-0.40000000000000036,-500,-35,-4
3637,0,3,-1,1,5,1,-1,0,609,-0.20000000000000018,-609,-3,-12
2722,0,4,-1,1,7,-1,0,0,1039,-0.39999999999999947,-79,6,-4
2021,0,-4,-1,-1,1,0,0,0,-1091,-0.40000000000000036,-1990,11,-8
7033,1,0,4,6,3,-1,0,0,2964,0.5999999999999996,2253,-6,10
3895,0,-1,-3,1,-3,1,0,0,825,0.40000000000000036,1066,10,11
2493,1,20,4,3,5,-1,-1,0,1126,0.20000000000000018,71,2,1
5854,0,22,-14,-6,-8,-1,-1,0,-5394,-1.2000000000000002,-5037,-75,-24
6046,0,-1,4,-3,-3,0,0,0,-492,-0.20000000000000018,89,58,-2
2198,0,2,-2,-4,-7,1,1,0,-2112,0.0,-582,3,20
6719,1,4,0,4,4,1,0,0,287,0.20000000000000018,568,-25,15
3727,0,-16,-4,2,3,0,0,0,356,0.0,565,-13,18
2765,1,1,4,7,9,-1,0,0,3523,0.8000000000000007,1757,16,-12
3205,0,-25,-1,-11,-18,-1,-1,0,-5102,-1.0,-3977,-26,-4
1305,0,-6,5,-6,-9,-1,0,0,-1961,0.0,-392,14,22
244,0,-2,0,-1,1,1,0,0,334,0.40000000000000036,955,3,16
8471,0,-121,-1,-2,-4,-1,0,0,-2403,-0.6000000000000005,-2787,-56,-17
4445,0,-7,-2,-2,-3,1,-1,0,-2395,-0.20000000000000018,-2214,-32,-12
863,0,1,2,-2,-2,1,0,0,-1122,-0.20000000000000018,-302,18,-28
9118,0,4,-1,3,6,-1,1,0,2554,0.40000000000000036,2046,22,6
2104,0,-4,1,2,-5,1,0,0,2152,0.40000000000000036,2575,71,23
3775,0,0,-2,-9,-10,-1,-1,0,-4585,-0.6000000000000005,-3125,-37,-21
7938,1,48,-3,1,-2,-1,0,0,77,0.0,630,-2,3
1310,0,-2,-3,-2,-5,-1,-1,0,-306,-0.20000000000000018,-282,-2,3
4708,0,-2,1,-1,1,-1,0,0,-1206,-0.20000000000000018,-963,-52,7
980,1,5,2,7,3,-1,0,0,3595,0.7999999999999998,2595,23,-8
2931,1,0,4,4,7,1,-1,0,2423,0.0,295,11,-8
7829,0,6,-1,2,10,-1,0,0,231,-0.20000000000000018,-184,-23,-4
6513,0,-1,0,4,4,-1,0,0,3143,0.40000000000000036,2852,2,11
3063,0,-1,1,4,4,-1,0,0,3072,0.40000000000000036,1589,25,6
5065,0,-4,-1,0,-2,-1,0,0,565,0.20000000000000018,275,28,-5
6426,1,3,-2,4,4,0,0,0,1259,0.20000000000000018,-60,-31,-5
6830,0,-24,15,-3,-4,-1,0,0,-2449,-0.7999999999999998,-3095,-64,-14
1702,1,30,-17,2,-1,1,1,0,1211,-0.20000000000000018,355,18,2
4772,1,19,-1,-3,3,0,0,0,-964,-0.20000000000000018,-1439,18,-8
2123,1,10,2,2,1,1,-1,0,1619,0.40000000000000036,1470,36,7
1929,0,1,-1,-7,-8,0,0,0,-3926,0.0,-1387,-20,0
8487,0,-28,2,-1,-1,1,0,0,-839,0.0,-623,-10,6
7025,0,11,-2,-1,-1,1,1,0,-1289,0.20000000000000018,918,-61,6
9657,0,-33,1,-6,-6,1,0,0,-3248,-0.40000000000000036,-1706,-19,-5
8306,1,-2,0,-3,-8,0,0,0,-1625,-0.20000000000000018,-2418,-14,-10
9337,0,1,-1,-2,2,-1,0,0,-1492,-0.6000000000000005,-1925,-52,-3
3653,0,108,-2,8,3,0,0,3,8234,1.4000000000000004,6026,92,11
3413,1,-26,-5,-4,-5,1,-1,0,-2141,0.0,-52,-16,25
7662,0,-37,0,0,-3,0,1,1,1680,0.8000000000000007,2384,50,4
1031,1,5,-1,2,7,0,0,0,-43,-0.40000000000000036,-1154,-11,-25
9068,0,-1,1,7,3,1,0,0,3611,0.6000000000000005,2136,42,10
4182,1,-12,0,5,5,1,0,0,1586,0.40000000000000036,1273,-22,-20
9043,0,3,1,0,2,0,0,0,405,0.20000000000000018,11,16,-8
6590,1,-68,-1,1,2,-1,0,0,465,-0.20000000000000018,-911,10,-8
2770,1,-6,1,5,8,1,0,1,4027,0.40000000000000036,701,3,-17
9749,0,-2,0,-3,-2,-1,0,0,-1481,-0.6000000000000005,-1877,15,-17
6365,0,1,1,-3,-8,0,0,0,-653,-0.40000000000000036,-1717,20,-5
5751,0,22,1,4,1,-1,0,0,2203,0.40000000000000036,2404,9,8
7281,0,19,-1,-5,-3,1,-1,0,-2785,-0.20000000000000018,-453,4,13
4223,1,1,-1,2,8,-1,1,0,-195,0.20000000000000018,646,-25,10
6437,1,1,0,0,1,1,0,0,1470,0.20000000000000018,498,44,10
7459,0,2,4,-2,-3,1,0,0,-877,-0.20000000000000018,-813,-16,20
9319,1,-3,1,-1,6,-1,-1,0,-151,0.0,-895,-8,-13
71,1,24,-1,1,3,-1,0,0,1173,0.20000000000000018,953,14,-31
8119,1,17,1,-1,-5,-1,-1,0,-1538,-0.20000000000000018,-1233,-23,-6
6878,1,3,2,9,8,1,1,0,6658,1.0,6189,84,9
900,1,41,-1,13,15,1,0,0,5275,0.6000000000000005,3662,-3,-4
7926,1,-5,2,3,6,1,1,0,1006,0.1999999999999993,820,-17,5
7784,0,39,-3,-1,-6,1,0,0,-1538,0.0,-320,16,-4
6862,1,5,-3,1,0,1,0,0,640,0.0,411,-12,19
3691,0,0,1,3,8,1,0,0,1824,-0.20000000000000018,638,-4,3
9022,1,-1,0,6,6,-1,-1,0,3454,0.40000000000000036,1882,36,-16
1743,1,-4,-1,1,-1,-1,0,0,740,-0.39999999999999947,-692,-6,2
2737,0,-4,0,-5,-8,-1,0,0,-2099,-0.5999999999999996,-1505,-4,-1
2388,0,-12,2,-2,2,-1,-1,0,-1426,0.0,-26,9,-8
5361,0,-3,-2,-4,0,1,0,0,-1753,0.0,-1095,-27,4
9711,0,74,-1,-2,-1,0,0,0,295,0.20000000000000018,630,51,-7
6213,0,-23,2,-3,-2,-1,0,0,-3152,-0.7999999999999998,-2754,1,-48
5426,1,-7,3,1,2,-1,0,0,611,0.0,381,8,2
8227,0,7,0,0,1,1,0,0,460,0.0,183,46,-3
5644,1,9,0,11,12,0,0,4,11467,2.4000000000000004,8265,103,9
3466,0,20,0,0,1,1,0,0,496,0.20000000000000018,1365,-16,18
7342,1,1,1,1,0,-1,0,0,-992,0.0,-490,-36,9
7528,0,-58,0,-5,-5,0,-1,0,-2327,-0.40000000000000036,-2301,-14,8
6573,0,5,0,1,0,1,0,0,230,0.40000000000000036,1894,-55,43
1746,1,-27,2,-1,1,-1,0,0,-1759,-0.40000000000000036,-2019,-21,-21
1051,1,-3,2,-4,-8,-1,0,0,-2614,-0.20000000000000018,-1880,-18,-22
4557,0,2,1,-6,-5,-1,-1,0,-4158,-0.8000000000000007,-3452,-49,-12
3785,0,48,1,2,1,-1,-1,0,922,-0.20000000000000018,146,8,-30
9396,0,-22,0,-8,-14,0,0,0,-4299,-0.8000000000000007,-3010,-7,-16
122,0,-5,0,1,2,1,-1,0,-7,-0.20000000000000018,-231,-17,-17
4573,0,-5,1,0,1,-1,-1,-1,-103,0.20000000000000018,859,45,5
2423,1,-1,1,-1,-6,1,0,0,145,0.40000000000000036,972,14,20
8362,1,5,0,2,7,1,0,0,593,-0.40000000000000036,-702,-34,-10
5176,1,5,2,6,7,-1,0,0,3512,0.40000000000000036,2161,-2,-3
9432,1,-26,3,1,0,0,0,0,1125,0.20000000000000018,-141,33,-20
7089,1,2,-2,-2,-1,-1,0,0,-2416,-0.6000000000000005,-2808,-51,0
2513,0,3,0,-5,-6,-1,0,0,-1557,-0.40000000000000036,-1039,20,0
2154,0,-3,-1,7,5,-1,1,0,2405,0.8000000000000007,3251,14,0
3351,0,5,-4,-2,-11,-1,0,0,-619,0.20000000000000018,190,41,-2
602,1,-19,-2,0,-2,1,0,0,-219,-0.20000000000000018,-1275,-5,-4
8700,0,10,1,-1,3,0,0,0,-1287,-0.20000000000000018,-6,-12,1
1348,1,-2,-1,7,5,-1,0,1,3899,0.5999999999999996,2300,2,-14
8956,0,-5,-1,-4,-2,-1,0,0,-2846,-0.20000000000000018,-1964,-13,-13
1839,0,1,3,4,3,1,1,0,2199,0.0,1291,7,16
144,0,-14,1,5,10,-1,-1,0,2171,-0.1999999999999993,-261,-7,0
5451,1,58,1,-2,-2,-1,0,0,-529,0.20000000000000018,-54,12,-6
7437,1,1,0,4,6,-1,0,0,1547,0.1999999999999993,1218,5,-2
2421,0,-14,0,-2,-6,1,-1,0,-1597,-0.20000000000000018,-715,8,-6
2286,0,-2,0,-8,-4,1,0,0,-4941,-0.8000000000000007,-2777,-45,12
6128,0,-6,-2,-7,-4,-1,-1,0,-4267,-0.7999999999999998,-3389,-47,-8
4458,1,25,1,2,0,0,0,0,1207,0.7999999999999998,2244,-2,15
4012,1,5,1,6,9,1,-1,1,5073,1.0,1803,6,1
514,1,0,1,7,10,0,0,0,3135,0.8000000000000007,2622,-21,-8
1847,1,0,-1,1,-3,-1,-1,0,190,-0.20000000000000018,-57,16,-19
7269,0,-1,-1,0,0,-1,-1,0,-1256,-0.20000000000000018,-559,-13,-21
8674,0,-26,-4,-8,-11,-1,1,-1,-5821,-0.40000000000000036,-3230,-34,-12
9438,0,-5,-2,-9,-12,1,1,0,-4898,-0.6000000000000005,-3736,-42,11
8465,0,-3,-1,3,-2,-1,0,0,2760,0.8000000000000007,3641,70,4
784,1,-2,1,2,0,1,1,0,1418,0.20000000000000018,544,-5,-4
9341,1,-5,1,1,5,-1,1,0,1128,-0.20000000000000018,-45,-19,4
7483,0,60,2,0,2,1,0,0,375,0.0,-566,20,0
8610,0,0,4,4,13,0,0,0,1093,0.20000000000000018,770,-35,2
8478,1,-3,2,1,3,1,0,0,348,-0.20000000000000018,-662,-20,-4
9859,1,10,-14,5,2,1,0,0,2527,0.40000000000000036,1695,40,-7
4826,1,-2,1,0,-2,1,0,-1,-2083,-0.7999999999999998,-2549,-37,12
175,0,-39,2,0,-1,-1,0,0,272,0.40000000000000036,359,41,-12
4001,0,21,6,7,7,1,0,0,3311,1.0,3991,15,18
7746,0,-3,3,-12,-12,0,-1,-1,-7666,-1.0,-5484,-48,-52
5178,1,-24,4,7,9,-1,0,0,4076,0.6000000000000005,2996,0,16
490,1,-13,2,7,7,0,0,0,4712,1.0,3798,63,-1
9664,1,-2,6,3,3,1,-1,1,2830,0.40000000000000036,1605,29,4
61,0,7,1,-1,-5,-1,0,0,-49,0.20000000000000018,500,1,25
543,1,2,3,3,6,1,1,0,1110,-0.20000000000000018,-544,-12,-8
1576,1,24,3,2,1,0,0,0,1331,-0.20000000000000018,1287,24,-12
1057,1,3,0,2,8,0,-1,0,1363,0.0,-147,-16,-2
4438,1,4,2,11,17,1,0,0,6476,1.0,4261,71,6
357,0,-2,2,-6,-4,-1,0,0,-3360,-0.40000000000000036,-1842,-34,-8
2445,1,-1,3,4,-2,0,1,0,2859,0.8000000000000007,2944,13,1
1243,0,-69,-1,-2,-6,0,1,0,-533,0.20000000000000018,944,16,11
5721,1,-2,2,5,3,0,0,0,2498,0.0,732,44,-16
3577,1,30,1,-1,-1,-1,-1,-1,-3335,-0.40000000000000036,-2502,-50,-18
5579,1,26,2,2,9,0,1,0,2068,0.40000000000000036,1158,37,-14
9771,1,25,-1,-2,-4,1,-1,0,-1244,-0.20000000000000018,-548,-25,1
4102,1,-6,-3,4,6,-1,0,0,2263,0.20000000000000018,1666,-9,12
3248,0,3,-4,-5,-7,-1,0,0,-2145,-0.40000000000000036,-1335,4,0
7595,1,-27,0,2,1,0,0,0,1103,0.0,1117,11,19
7895,0,1,1,2,9,-1,0,0,524,0.20000000000000018,478,-21,-4
3343,0,4,-4,-4,-4,-1,-1,0,-4738,-0.8000000000000007,-2857,-88,-4
307,0,0,-2,-6,-5,1,0,0,-4005,-0.8000000000000007,-2248,-60,13
311,0,2,-2,3,3,0,0,0,2300,0.20000000000000018,2148,41,9
3134,0,-2,-2,-9,-10,-1,0,0,-5142,-0.7999999999999998,-3023,-25,-23
5406,1,5,0,7,9,1,1,0,3848,0.6000000000000005,2704,35,7
4149,1,0,-2,-2,0,1,1,0,-622,-0.20000000000000018,59,26,17
6623,1,-47,6,0,-2,-1,1,0,-865,-0.20000000000000018,-20,9,-19
8640,1,-2,0,7,8,-1,0,0,4641,0.6000000000000005,2291,38,-18
3991,0,3,-2,-9,-11,-1,0,0,-3645,-0.40000000000000036,-1801,4,17
1688,1,3,1,0,-2,-1,1,0,1498,0.1999999999999993,149,23,11
7040,1,-4,-2,5,5,1,1,1,3054,0.20000000000000018,439,5,-20
7775,0,61,-1,0,-10,1,1,0,1665,0.0,1578,48,8
2250,1,3,-1,2,-1,0,0,0,1713,0.8000000000000007,1791,55,15
5733,0,-25,-1,-10,-9,-1,0,0,-5961,-1.0,-4133,-67,8
1254,0,-1,5,10,9,-1,1,0,4238,0.8000000000000007,3475,55,-40
4330,1,-6,0,-3,-5,-1,0,0,-1399,0.0,-763,15,0
62,1,-18,-1,2,-1,1,-1,0,1687,0.0,1089,-3,-2
5923,0,4,0,-6,-1,1,-1,-1,-3559,-1.1999999999999993,-3823,-20,-4
6956,0,13,-20,2,0,1,1,0,322,0.0,1377,5,-15
2826,0,-3,0,-4,-4,0,1,0,-953,0.0,-677,7,12
761,1,-2,-1,-3,-7,1,0,0,-1543,0.20000000000000018,-509,-19,13
8344,0,1,2,1,2,0,0,0,441,0.0,379,-6,-8
3131,1,-3,1,3,2,0,0,0,1720,-0.20000000000000018,1364,29,8
8791,1,-2,-2,2,-2,1,1,0,855,1.0,2880,41,9
7265,1,17,2,6,5,1,0,0,3003,0.8000000000000007,3063,25,-4
2620,0,-5,-3,-5,-7,-1,0,0,-4229,-1.0,-4184,-64,-15
4048,0,13,0,-3,-8,1,-1,0,-2914,-0.6000000000000005,-2683,-51,0
3772,0,1,0,-3,-2,1,1,0,-2822,-0.20000000000000018,-1240,-62,12
2438,1,-1,1,-1,-3,-1,1,0,481,0.1999999999999993,977,23,-11
4044,0,24,1,-8,-8,0,0,0,-3881,-0.20000000000000018,-447,-50,19
1796,1,0,0,1,1,0,-1,0,536,0.0,-18,5,-8
5699,0,1,-1,-6,-7,-1,0,0,-3543,-0.6000000000000005,-1737,-21,4
2588,1,-13,-2,2,6,0,1,0,1493,0.20000000000000018,202,7,-7
4302,1,0,3,5,3,0,0,0,2832,0.8000000000000007,2861,11,-5
7630,1,-2,0,7,7,-1,1,0,4597,0.5999999999999996,3583,53,4
3705,1,-2,-1,-2,0,-1,-1,0,-248,-0.20000000000000018,-1557,3,-9
7789,1,-41,2,-7,-11,-1,0,0,-4431,-1.0,-4570,-51,-16
9434,0,-46,1,-4,-7,-1,0,0,-1422,-0.20000000000000018,-861,-2,8
6254,1,-5,2,0,1,1,1,0,305,-0.20000000000000018,-443,29,-8
4952,0,-1,0,2,4,0,0,0,-18,-0.20000000000000018,252,-15,5
3602,1,20,3,8,8,1,0,0,4275,1.0,2943,32,-1
